"uf";"nome_munic";"populacao"
"MT";"Sapezal";26688
"MT";"Serra Nova Dourada";1678
"MT";"Sinop";146005
"MT";"Sorriso";92769
"MT";"Tabaporã";9429
"MT";"Tangará da Serra";105711
"MT";"Tapurah";14046
"MT";"Terra Nova do Norte";9473
"MT";"Tesouro";3824
"MT";"Torixoréu";3547
"MT";"União do Sul";3490
"MT";"Vale de São Domingos";3126
"MT";"Várzea Grande";287526
"MT";"Vera";11402
"MT";"Vila Rica";26496
"MT";"Nova Guarita";4464
"MT";"Nova Marilândia";3304
"MT";"Nova Maringá";8850
"MT";"Nova Monte Verde";9277
"GO";"Abadia de Goiás";8958
"GO";"Abadiânia";20461
"GO";"Acreúna";22546
"GO";"Adelândia";2516
"GO";"Água Fria de Goiás";5793
"GO";"Água Limpa";1830
"GO";"Águas Lindas de Goiás";217698
"GO";"Alexânia";28010
"GO";"Aloândia";1986
"GO";"Alto Horizonte";6605
"GO";"Alto Paraíso de Goiás";7688
"GO";"Alvorada do Norte";8705
"GO";"Amaralina";3845
"GO";"Americano do Brasil";6164
"GO";"Amorinópolis";3069
"GO";"Anápolis";391772
"GO";"Anhanguera";1160
"GO";"Anicuns";21981
"GO";"Aparecida de Goiânia";590146
"GO";"Aparecida do Rio Doce";2474
"GO";"Aporé";4232
"GO";"Araçu";3486
"GO";"Aragarças";20273
"GO";"Aragoiânia";10496
"GO";"Araguapaz";7783
"GO";"Arenópolis";2536
"GO";"Aruanã";10110
"GO";"Aurilândia";3058
"GO";"Avelinópolis";2409
"GO";"Baliza";5280
"GO";"Barro Alto";11408
"GO";"Bela Vista de Goiás";30492
"GO";"Bom Jardim de Goiás";8869
"GO";"Bom Jesus de Goiás";25648
"GO";"Bonfinópolis";9919
"GO";"Bonópolis";4493
"GO";"Brazabrantes";3746
"GO";"Britânia";5797
"GO";"Buriti Alegre";9484
"GO";"Buriti de Goiás";2476
"GO";"Buritinópolis";3283
"GO";"Cabeceiras";8046
"GO";"Cachoeira Alta";12666
"GO";"Cachoeira de Goiás";1342
"GO";"Cachoeira Dourada";8031
"GO";"Caçu";16270
"GO";"Caiapônia";19107
"GO";"Caldas Novas";93196
"GO";"Caldazinha";3848
"GO";"Campestre de Goiás";3649
"GO";"Campinaçu";3632
"GO";"Campinorte";12764
"GO";"Campo Alegre de Goiás";7738
"GO";"Campo Limpo de Goiás";7940
"GO";"Campos Belos";20007
"GO";"Campos Verdes";1830
"GO";"Carmo do Rio Verde";10186
"GO";"Castelândia";3407
"GO";"Catalão";110983
"GO";"Caturaí";5101
"GO";"Cavalcante";9725
"GO";"Ceres";22306
"GO";"Cezarina";8703
"GO";"Chapadão do Céu";10486
"GO";"Cidade Ocidental";72890
"GO";"Cocalzinho de Goiás";20504
"GO";"Colinas do Sul";3360
"GO";"Córrego do Ouro";2290
"GO";"Corumbá de Goiás";11169
"GO";"Corumbaíba";9869
"GO";"Cristalina";60210
"GO";"Cristianópolis";2964
"GO";"Crixás";17044
"GO";"Cromínia";3472
"GO";"Cumari";2837
"GO";"Damianópolis";3306
"GO";"Damolândia";2953
"GO";"Davinópolis";2094
"GO";"Diorama";2479
"GO";"Doverlândia";7247
"GO";"Edealina";3688
"GO";"Edéia";12467
"GO";"Estrela do Norte";3264
"GO";"Faina";6576
"GO";"Fazenda Nova";5553
"GO";"Firminópolis";13449
"GO";"Flores de Goiás";17005
"GO";"Formosa";123684
"GO";"Formoso";4172
"GO";"Gameleira de Goiás";3880
"GO";"Divinópolis de Goiás";4778
"GO";"Goianápolis";11224
"GO";"Goiandira";5625
"GO";"Goianésia";71075
"GO";"Goiânia";1536097
"GO";"Goianira";45296
"GO";"Goiás";22381
"GO";"Goiatuba";34202
"GO";"Gouvelândia";5988
"GO";"Guapó";14207
"GO";"Guaraíta";1951
"GO";"Guarani de Goiás";3846
"GO";"Guarinos";1737
"GO";"Heitoraí";3733
"GO";"Hidrolândia";22124
"GO";"Hidrolina";3508
"GO";"Iaciara";14082
"GO";"Inaciolândia";6235
"GO";"Indiara";15787
"GO";"Inhumas";53259
"GO";"Ipameri";27174
"GO";"Ipiranga de Goiás";2893
"GO";"Iporá";31499
"GO";"Israelândia";2786
"GO";"Itaberaí";43622
"GO";"Itaguari";4685
"GO";"Itaguaru";5206
"GO";"Itajá";4475
"GO";"Itapaci";23421
"GO";"Itapirapuã";4685
"GO";"Itapuranga";25681
"GO";"Itarumã";7259
"GO";"Itauçu";8960
"GO";"Itumbiara";105809
"GO";"Ivolândia";2334
"GO";"Jandaia";6025
"GO";"Jaraguá";51338
"GO";"Jataí";102065
"GO";"Jaupaci";2860
"GO";"Jesúpolis";2506
"GO";"Joviânia";7402
"GO";"Jussara";18371
"GO";"Lagoa Santa";1621
"GO";"Leopoldo de Bulhões";7651
"GO";"Luziânia";211508
"GO";"Mairipotaba";2363
"GO";"Mambaí";9081
"GO";"Mara Rosa";9363
"GO";"Marzagão";2250
"GO";"Matrinchã";4336
"GO";"Maurilândia";14327
"GO";"Mimoso de Goiás";2583
"GO";"Minaçu";28793
"GO";"Mineiros";68154
"GO";"Moiporá";1501
"GO";"Monte Alegre de Goiás";8684
"GO";"Montes Claros de Goiás";8047
"GO";"Montividiu";13672
"GO";"Montividiu do Norte";4509
"GO";"Morrinhos";46548
"GO";"Morro Agudo de Goiás";2232
"GO";"Mossâmedes";4206
"GO";"Mozarlândia";15870
"GO";"Mundo Novo";4713
"GO";"Mutunópolis";3764
"GO";"Nazário";9260
"GO";"Nerópolis";30395
"GO";"Niquelândia";46730
"GO";"Nova América";2357
"GO";"Nova Aurora";2222
"GO";"Nova Crixás";12945
"GO";"Nova Glória";8112
"GO";"Nova Iguaçu de Goiás";2934
"GO";"Nova Roma";3236
"GO";"Nova Veneza";10018
"GO";"Novo Brasil";2843
"GO";"Novo Gama";117703
"GO";"Novo Planalto";4544
"GO";"Orizona";15725
"GO";"Ouro Verde de Goiás";3723
"GO";"Ouvidor";6782
"GO";"Padre Bernardo";34430
"GO";"Palestina de Goiás";3467
"GO";"Palmeiras de Goiás";29392
"GO";"Palmelo";2381
"GO";"Palminópolis";3582
"GO";"Panamá";2603
"GO";"Paranaiguara";10140
"GO";"Paraúna";10980
"GO";"Perolândia";3143
"GO";"Petrolina de Goiás";10261
"GO";"Pilar de Goiás";2194
"GO";"Piracanjuba";24548
"GO";"Piranhas";10272
"GO";"Pirenópolis";25064
"GO";"Pires do Rio";31686
"GO";"Planaltina";90640
"GO";"Pontalina";17860
"GO";"Porangatu";45633
"GO";"Porteirão";3931
"GO";"Portelândia";4022
"GO";"Posse";37414
"GO";"Professor Jamil";3203
"GO";"Quirinópolis";50701
"GO";"Rialma";10940
"GO";"Rianápolis";4817
"GO";"Rio Quente";4612
"GO";"Rio Verde";241518
"GO";"Rubiataba";19947
"GO";"Sanclerlândia";7632
"GO";"Santa Bárbara de Goiás";6634
"GO";"Santa Cruz de Goiás";2819
"GO";"Santa Fé de Goiás";5523
"GO";"Santa Helena de Goiás";38808
"GO";"Santa Isabel";3815
"GO";"Santa Rita do Araguaia";8935
"GO";"Santa Rita do Novo Destino";3355
"GO";"Santa Rosa de Goiás";2252
"GO";"Santa Tereza de Goiás";3280
"GO";"Santa Terezinha de Goiás";8562
"GO";"Santo Antônio da Barra";4854
"GO";"Santo Antônio de Goiás";6440
"GO";"Santo Antônio do Descoberto";75829
"GO";"São Domingos";13103
"GO";"São Francisco de Goiás";6267
"GO";"São João d'Aliança";14085
"GO";"São João da Paraúna";1345
"GO";"São Luís de Montes Belos";34157
"GO";"São Luiz do Norte";5215
"GO";"São Miguel do Araguaia";21920
"GO";"São Miguel do Passa Quatro";4082
"GO";"São Patrício";2037
"GO";"São Simão";20985
"GO";"Senador Canedo";118451
"GO";"Serranópolis";8642
"GO";"Silvânia";20816
"GO";"Simolândia";6879
"GO";"Sítio d'Abadia";3001
"GO";"Taquaral de Goiás";3521
"GO";"Teresina de Goiás";3498
"GO";"Terezópolis de Goiás";8186
"GO";"Três Ranchos";2830
"GO";"Trindade";129823
"GO";"Trombas";3498
"GO";"Turvânia";4564
"GO";"Turvelândia";5365
"GO";"Uirapuru";2840
"GO";"Uruaçu";40840
"GO";"Uruana";13818
"GO";"Urutaí";3066
"GO";"Valparaíso de Goiás";172135
"GO";"Varjão";3838
"GO";"Vianópolis";13977
"GO";"Vicentinópolis";8873
"GO";"Vila Boa";6312
"GO";"Vila Propício";5882
"DF";"Brasília";3055149
